Death No.,Name,Allegiance,Killer,Killers House,Method,Location,Season,Episode,Death Year,Death Book,Death Chapter,Estimated Book Death Season,Estimated Book Death Episode,Nobility,Gender,Killer Gender,Killer Nobility,In Book,Is Animal,KillerIsAnimal,GoT,CoK,SoS,FfC,DwD
2021,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2022,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2023,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2024,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2025,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2026,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2027,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2028,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2029,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2030,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2062,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2063,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2064,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2065,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2066,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2067,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2068,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2069,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2070,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2071,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2072,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2073,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2074,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2075,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2076,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2077,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2078,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2079,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2080,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2081,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,1,1
2082,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2083,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2084,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2085,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2086,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2087,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,0
2088,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,1,1
2089,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2090,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2091,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2092,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2093,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2094,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2095,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2096,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2097,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2098,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2099,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2100,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2101,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2102,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2103,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2104,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2105,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2106,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2107,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2108,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2109,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2110,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2111,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2112,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2113,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2114,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2115,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2116,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2117,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2118,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2119,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2120,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2121,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2122,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2123,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2124,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2125,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2126,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2127,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2128,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,1
2129,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2130,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,1,1
2131,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,1
2132,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,1
2133,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2134,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2135,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2136,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2137,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2138,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2139,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2151,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2152,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,0
2153,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,1
2154,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2155,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2156,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,1,1
2157,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,1
2158,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,1,0,1,0
2159,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,0
2160,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,0
2161,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,1,1,0,1
2162,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2163,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,1,1
2164,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,0,1
2165,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,0,0,0,0
2166,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2167,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,1,0,1
2168,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2169,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,1,1,1,1
2170,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,1,0,0,0,0
2171,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2172,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2173,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2174,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2175,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2176,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2177,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2178,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2179,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2180,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2181,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2182,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2183,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2184,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2185,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2186,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2187,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2188,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2189,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2190,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2191,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2192,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2193,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2194,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2195,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2196,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2197,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2198,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2199,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2200,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2201,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2202,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2203,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2204,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2205,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2206,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2207,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2208,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2209,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
2210,King's Landing Citizen,None,Daenerys Targaryen,House Targaryen,Dragonfire,King's Landing,8,5,-1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0
201,Kraznys mo Nakloz,Good Masters,Daenerys Targaryen,House Targaryen,Dragonfire,Astapor,3,4,299,3,27,3,4,1,1,0,1,1,0,0,0,0,0,0,0
1105,Lannister soldier,House Lannister,Daenerys Targaryen,House Targaryen,Dragonfire,Roseroad,7,4,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
1106,Lannister soldier,House Lannister,Daenerys Targaryen,House Targaryen,Dragonfire,Roseroad,7,4,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
1107,Lannister soldier,House Lannister,Daenerys Targaryen,House Targaryen,Dragonfire,Roseroad,7,4,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
1108,Lannister soldier,House Lannister,Daenerys Targaryen,House Targaryen,Dragonfire,Roseroad,7,4,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0
